data, 2.1621234, 41.4056165,  6100
data, 2.1777698, 41.4034215,  2900
data, 2.185380995, 41.389714424,  7596
data, 2.1564047, 41.4062419,  3650
data, 2.145382, 41.3855443,  9483
data, 2.138407934, 41.381142750,  7920
data, 2.12018, 41.40352,  4214
data, 2.115268003, 41.379703771,  5787
data, 2.104072884, 41.379806535,  3224
data, 2.0950105, 41.3984803,  5172
